#OTU ID	Sample1_Riaz_rep1	Sample1_Riaz_rep2	Sample1_Riaz_rep3	Sample1_Riaz_rep4	Sample1_Teleo_rep1	Sample1_Teleo_rep2	Sample1_Teleo_rep3	Sample1_Teleo_rep4	Sample2_Riaz_rep1	Sample2_Riaz_rep2	Sample2_Riaz_rep3	Sample2_Riaz_rep4	Sample2_Teleo_rep1	Sample2_Teleo_rep2	Sample2_Teleo_rep3	Sample2_Teleo_rep4	Sample3_Riaz_rep1	Sample3_Riaz_rep2	Sample3_Riaz_rep3	Sample3_Riaz_rep4	Sample3_Teleo_rep1	Sample3_Teleo_rep2	Sample3_Teleo_rep3	Sample3_Teleo_rep4	Sample4_Riaz_rep1	Sample4_Riaz_rep2	Sample4_Riaz_rep3	Sample4_Riaz_rep4	Sample4_Teleo_rep1	Sample4_Teleo_rep2	Sample4_Teleo_rep3	Sample4_Teleo_rep4	Sample5_Riaz_rep1	Sample5_Riaz_rep2	Sample5_Riaz_rep3	Sample5_Riaz_rep4	Sample5_Teleo_rep1	Sample5_Teleo_rep2	Sample5_Teleo_rep3	Sample5_Teleo_rep4	Sample6_Riaz_rep1	Sample6_Riaz_rep2	Sample6_Riaz_rep3	Sample6_Riaz_rep4	Sample6_Teleo_rep1	Sample6_Teleo_rep2	Sample6_Teleo_rep3	Sample6_Teleo_rep4	Sample7_Riaz_rep1	Sample7_Riaz_rep2	Sample7_Riaz_rep3	Sample7_Riaz_rep4	Sample7_Teleo_rep1	Sample7_Teleo_rep2	Sample7_Teleo_rep3	Sample7_Teleo_rep4	Sample8_Teleo_rep1	Sample8_Teleo_rep2	Sample8_Teleo_rep3	Sample8_Teleo_rep4
uniq24446	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	7	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
uniq24470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	28	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq24478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq24487	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq24494	0	0	0	0	0	7	6	11	0	0	0	0	0	3	1	1	0	0	0	0	34	7	3	93	0	0	0	0	5	0	1	31	0	0	0	0	24	17	1	40	0	0	0	0	0	1	2	16	0	0	0	0	0	0	0	0	4	1	2	6
uniq24514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24516	0	0	0	0	0	4	2	9	0	0	0	0	0	0	0	0	0	0	0	0	20	2	4	28	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq24543	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq24562	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
uniq2462	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
uniq24632	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	5	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24644	0	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24656	2	16	9	25	0	0	0	0	2	9	1	10	0	0	0	0	6	0	7	19	0	0	0	0	10	0	6	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24657	5	7	75	24	0	0	0	0	1	3	3	4	0	0	0	0	0	0	5	1	0	0	0	0	7	2	19	14	0	0	0	0	5	4	11	16	0	0	0	0	0	4	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24663	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24665	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	1	4	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24673	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2470	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
uniq24728	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24730	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24750	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	4	4	0	0	0	0	3	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24754	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24757	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24789	0	4	2	78	0	0	0	0	1	0	0	9	0	0	0	0	3	1	2	17	0	0	0	0	1	1	9	13	0	0	0	0	0	1	3	12	0	0	0	0	13	7	11	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24790	0	1	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24807	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24823	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24826	0	0	1	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	5	2	0	0	0	0	1	0	0	52	0	0	0	0	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24827	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24833	12	15	23	36	0	0	0	0	2	0	1	1	0	0	0	0	1	2	0	6	0	0	0	0	9	3	15	25	0	0	0	0	8	5	10	14	0	0	0	0	2	5	8	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
uniq2484	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24842	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24885	0	0	0	0	4	10	19	0	0	0	0	0	0	5	15	0	0	0	0	0	8	4	9	26	0	0	0	0	62	11	17	15	0	0	0	0	23	2	1	24	0	0	0	0	22	25	19	4	0	0	0	0	0	0	0	0	0	0	2	1
uniq24889	0	0	0	0	1	4	5	2	0	0	0	0	0	2	0	0	0	0	0	0	2	1	2	2	0	0	0	0	4	0	1	0	0	0	0	0	8	9	0	18	0	0	0	0	2	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0
uniq24894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	51	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24901	0	0	0	0	6	5	5	1	0	0	0	0	1	2	0	1	0	0	0	0	5	8	10	1	0	0	0	0	2	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	107	0	35	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24922	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	26	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24926	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24930	0	0	0	0	0	2	6	0	0	0	0	0	5	1	4	3	0	0	0	0	0	1	1	2	0	0	0	0	40	3	5	5	0	0	0	0	14	8	3	9	0	0	0	0	6	0	5	2	0	0	0	0	0	0	0	0	3	2	2	1
uniq24939	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24940	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	51	0	5	9	0	0	0	0	0	3	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24950	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	6	0	0	2	0	0	0	0	8	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24953	0	0	0	0	2	86	255	0	0	0	0	0	77	44	84	106	0	0	0	0	47	15	38	36	0	0	0	0	146	97	167	202	0	0	0	0	371	226	83	387	0	0	0	0	60	29	31	41	0	0	0	0	0	2	0	0	18	10	24	18
uniq24954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24959	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq24965	0	0	0	0	0	28	45	0	1	0	0	0	15	10	12	16	0	0	0	0	14	3	5	7	0	0	0	0	668	19	26	36	0	0	0	0	68	41	28	101	0	0	0	0	21	8	11	18	0	0	0	0	1	0	0	0	9	6	13	5
uniq24966	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
uniq24975	0	0	0	0	1	4	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	4	0	3	3	0	0	0	0	7	10	2	13	0	0	0	0	2	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1
uniq24997	0	0	0	0	2	12	24	0	0	0	0	0	0	2	6	0	0	0	0	0	2	2	3	11	0	0	0	0	20	5	26	17	0	0	0	0	4	1	0	3	0	0	0	0	6	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0
uniq24998	0	0	0	0	2	19	21	0	0	0	0	0	0	1	3	0	0	0	0	0	3	3	2	6	0	0	0	0	24	16	27	42	0	0	0	0	5	2	2	12	0	0	0	0	3	2	2	3	0	0	0	0	0	0	0	0	1	0	0	0
uniq25002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25003	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25021	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25031	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25032	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25050	0	0	0	0	0	2	2	2	0	0	0	0	1	0	1	0	0	0	0	0	16	4	3	20	0	0	0	0	1	0	0	4	0	0	0	0	6	6	1	4	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq25054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25064	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	428	1	0	1	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
uniq25112	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
uniq25136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
uniq25144	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25151	0	0	0	0	0	10	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	4	1	1	0	0	0	0	7	2	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
uniq25160	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	3	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25163	0	0	0	0	1	4	5	3	0	0	0	0	4	7	2	0	0	0	0	0	13	4	4	5	0	0	0	0	6	0	2	3	0	0	0	0	7	5	1	3	0	0	0	0	2	1	1	3	0	0	0	0	0	0	0	0	2	2	1	2
uniq25172	0	0	0	0	1	0	0	0	3	0	0	0	5	2	4	1	0	0	0	0	0	0	2	1	0	0	0	0	62	0	1	1	0	0	0	0	12	2	3	12	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
uniq25177	0	0	0	0	0	16	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	4	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25181	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq25196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25204	0	0	0	0	0	37	71	20	10	0	0	0	0	0	0	0	0	0	0	0	7	4	10	7	0	0	0	0	23	1	0	2	0	0	0	0	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25258	0	0	0	0	1	30	60	0	0	0	0	0	47	37	40	42	0	0	0	0	18	7	17	18	0	0	0	0	83	48	64	93	0	0	0	0	128	75	42	143	0	0	0	0	66	32	26	50	0	0	0	0	0	2	0	0	18	11	24	14
uniq25259	0	0	0	0	0	0	4	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	85	28	24	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	12	4	7	0
uniq25278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2528	0	0	0	0	0	1	0	0	0	0	0	0	3	5	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	538	0	0	0	0	0	0	0	0	0	0	0	0
uniq25282	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25290	0	0	0	0	0	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	2	0	0	0	0	34	1	6	4	0	0	0	0	10	6	1	9	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1
uniq25308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25309	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0
uniq25312	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25324	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25330	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq25347	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
